timestamp,flight_id,gate,aircraft_type,weather_condition,baggage_delay_minutes,fuel_trucks_available,staff_availability,runway_congestion,arrival_delay_minutes,taxi_time_minutes,scheduled_turnaround_minutes,passenger_count,peak_hour,delay_probability,actual_turnaround_delay_minutes
2025-01-13 11:42:00,6E562,B9,B787,Windy,10,2,High,Medium,0,9,80,272,0,0.196,0
2025-01-13 11:56:00,BA946,B6,A320,Windy,7,4,Medium,Low,7,7,68,175,0,0.079,1
2025-01-13 12:14:00,AI998,D30,A320,Windy,4,5,Medium,Medium,12,13,56,157,0,0.124,2
2025-01-13 12:22:00,SG631,D35,A320,Clear,9,1,Medium,High,2,15,68,170,0,0.233,11
2025-01-13 12:29:00,AF505,A19,A320,Rain,10,3,High,Medium,18,11,47,158,0,0.194,0
2025-01-13 12:44:00,AI671,C25,ATR72,Windy,10,5,Medium,Low,0,7,25,77,0,0.066,2
2025-01-13 12:49:00,LH628,C29,A321,Clear,11,3,Medium,Medium,0,11,87,212,0,0.08,0
2025-01-13 12:59:00,AI294,C16,ATR72,Clear,12,7,Medium,Low,4,7,30,67,0,0.059,0
2025-01-13 13:04:00,IX550,D1,A350,Windy,5,4,High,Low,9,12,91,298,0,0.089,4
2025-01-13 13:20:00,LH411,A19,A320,Fog,3,8,Medium,Low,12,13,66,141,0,0.172,0
2025-01-13 13:34:00,IX572,C13,B737,Clear,5,6,Medium,Low,9,13,65,191,0,0.069,1
2025-01-13 13:49:00,UK532,E7,B787,Rain,13,1,Medium,High,1,18,104,313,0,0.311,20
2025-01-13 14:06:00,IX727,A29,B737,Rain,17,7,Medium,Low,15,10,45,185,0,0.172,1
2025-01-13 14:11:00,AI806,D28,B737,Clear,0,8,Medium,Low,6,17,61,183,0,0.056,9
2025-01-13 14:22:00,AF245,D28,A320,Clear,19,1,Low,High,6,18,64,174,0,0.392,1
2025-01-13 14:28:00,BA949,C4,A320,Clear,10,4,Medium,Low,0,8,58,185,0,0.045,0
2025-01-13 14:43:00,BA192,C12,B737,Rain,8,5,Medium,Medium,6,13,64,166,0,0.16,3
2025-01-13 14:51:00,AF215,D27,B777,Clear,7,5,Medium,Low,0,10,104,357,0,0.042,0
2025-01-13 15:09:00,UK897,A9,B737,Clear,4,8,Medium,Low,6,5,41,174,0,0.044,0
2025-01-13 15:13:00,QR812,A11,B737,Clear,17,3,Low,High,0,22,41,196,0,0.278,18
2025-01-13 15:17:00,AF238,E6,B737,Rain,5,5,High,Low,5,11,54,161,0,0.12,0
2025-01-13 15:26:00,LH523,C31,A321,Clear,0,8,Medium,Low,1,10,90,205,0,0.03,1
2025-01-13 15:42:00,EK561,E4,ATR72,Clear,4,6,High,Low,15,6,38,67,0,0.071,0
2025-01-13 15:46:00,AI283,D5,B737,Clear,8,6,Medium,Low,0,7,45,188,0,0.039,2
2025-01-13 15:54:00,BA704,E4,B777,Windy,2,5,High,Low,6,8,117,347,0,0.067,0
2025-01-13 16:03:00,SG565,B9,A320,Rain,0,7,Medium,Low,13,7,54,170,0,0.124,3
2025-01-13 16:12:00,6E356,B5,B737,Clear,4,8,Medium,Low,3,10,64,196,0,0.044,2
2025-01-13 16:22:00,EK808,A26,A320,Rain,7,5,Medium,Medium,22,7,53,146,0,0.192,6
2025-01-13 16:28:00,UK835,D29,B737,Windy,10,8,High,Low,11,7,69,201,0,0.096,0
2025-01-13 16:35:00,6E193,A25,ATR72,Windy,2,6,Medium,Low,12,8,32,69,0,0.083,4
2025-01-13 16:47:00,6E823,D28,A321,Windy,8,6,Medium,Low,26,11,119,201,0,0.141,0
2025-01-13 16:57:00,BA749,B22,A350,Clear,9,1,Low,High,2,16,79,268,0,0.355,0
2025-01-13 17:10:00,EK187,B9,A320,Clear,12,0,Medium,High,7,15,45,180,1,0.314,18
2025-01-13 17:24:00,AF824,B13,B737,Windy,8,3,Medium,High,12,19,67,165,1,0.248,15
2025-01-13 17:40:00,LH844,D8,A350,Windy,8,2,Low,High,9,15,100,262,1,0.453,9
2025-01-13 17:46:00,AF726,E23,B787,Windy,8,5,Medium,Medium,0,15,78,291,1,0.163,9
2025-01-13 17:52:00,UK487,E10,A320,Clear,5,2,Medium,Medium,0,12,68,150,1,0.229,8
2025-01-13 17:58:00,AF489,A9,A321,Fog,19,0,High,High,21,17,120,193,1,0.471,17
2025-01-13 18:03:00,AI886,D34,A320,Windy,7,3,Low,High,17,15,56,171,1,0.373,24
2025-01-13 18:16:00,UK443,C33,B777,Clear,15,1,Medium,High,21,19,104,375,1,0.367,6
2025-01-13 18:33:00,QR992,C27,B787,Clear,7,4,High,Medium,3,10,89,251,1,0.138,3
2025-01-13 18:43:00,UK266,B32,B737,Rain,9,1,Medium,High,12,17,61,165,1,0.391,9
2025-01-13 18:56:00,UK283,A6,B787,Rain,22,1,Medium,High,12,14,115,238,1,0.414,6
2025-01-13 19:10:00,AI529,C10,A321,Clear,10,2,High,Medium,2,15,78,205,1,0.251,9
2025-01-13 19:17:00,IX416,E20,B737,Fog,10,1,Medium,High,29,18,46,199,1,0.476,17
2025-01-13 19:28:00,BA395,B2,ATR72,Clear,10,3,Medium,Medium,8,8,40,75,1,0.155,7
2025-01-13 19:46:00,UK220,A2,A350,Clear,8,2,High,Medium,9,10,91,316,1,0.257,6
2025-01-13 19:59:00,UK307,B30,A320,Fog,16,3,High,Medium,25,4,68,186,1,0.307,19
2025-01-13 20:05:00,AI737,C16,A350,Fog,9,3,Medium,Medium,10,10,112,322,1,0.261,4
2025-01-13 20:12:00,IX112,E35,A350,Windy,7,2,Low,Medium,0,9,70,347,1,0.37,8
2025-01-13 20:23:00,BA609,E10,B737,Rain,16,0,Medium,High,12,18,56,174,1,0.408,15
2025-01-13 20:37:00,BA656,B5,ATR72,Clear,4,5,Low,Medium,8,10,35,61,1,0.265,14
2025-01-13 20:45:00,AI722,B10,A320,Rain,10,1,Low,High,6,16,60,171,1,0.495,23
2025-01-13 20:56:00,BA343,C28,A320,Clear,10,3,Medium,Medium,5,18,43,156,1,0.164,0
2025-01-13 21:04:00,SG702,C33,A320,Clear,2,6,High,Low,0,5,68,166,0,0.022,0
2025-01-13 21:18:00,BA564,D25,ATR72,Clear,12,2,High,Medium,0,12,37,69,0,0.184,0
2025-01-13 21:22:00,LH552,E14,B777,Clear,6,2,Medium,Medium,1,15,76,394,0,0.179,0
2025-01-13 21:40:00,6E715,B31,B737,Clear,13,1,Medium,High,13,15,52,181,0,0.273,0
2025-01-13 21:56:00,QR106,E17,A320,Clear,20,0,Low,High,10,19,54,149,0,0.407,5
2025-01-13 22:07:00,SG660,A32,A321,Clear,13,4,Medium,Low,0,9,71,182,0,0.054,0
2025-01-13 22:25:00,IX734,E13,A321,Clear,10,7,Low,Low,3,12,80,200,0,0.181,7
2025-01-13 22:33:00,AF939,D27,B737,Windy,9,2,High,Medium,0,18,53,204,0,0.21,0
2025-01-13 22:47:00,SG150,C5,A321,Clear,16,2,Low,High,8,20,100,216,0,0.395,24
2025-01-13 22:59:00,UK251,C14,B787,Clear,9,3,High,Medium,9,18,84,296,0,0.113,4
2025-01-13 23:05:00,AI768,E9,A321,Rain,5,5,Medium,Medium,9,9,114,206,0,0.154,8
2025-01-13 23:10:00,EK137,A7,B777,Fog,14,3,Medium,Medium,14,8,71,300,0,0.219,14
2025-01-13 23:21:00,UK974,A18,B787,Rain,0,5,Low,Low,0,10,65,254,0,0.213,10
2025-01-13 23:30:00,AI783,A25,A320,Clear,8,4,Medium,Low,4,16,42,184,0,0.067,3
2025-01-13 23:43:00,QR958,C11,B777,Rain,14,4,High,Medium,18,9,77,326,0,0.199,6
2025-01-13 23:51:00,QR405,D26,A320,Clear,18,4,Medium,Medium,0,11,44,175,0,0.095,4
2025-01-14 00:05:00,EK189,C12,A350,Clear,5,7,Medium,Low,0,9,107,312,0,0.036,10
2025-01-14 00:15:00,AI211,D29,A321,Clear,6,7,Medium,Low,0,6,97,214,0,0.033,14
2025-01-14 00:30:00,LH282,B24,B787,Rain,6,8,Medium,Low,15,8,115,283,0,0.145,7
2025-01-14 00:38:00,UK788,A10,B787,Clear,12,6,High,Low,0,12,75,260,0,0.057,0
2025-01-14 00:49:00,IX725,D12,A350,Clear,23,3,High,High,7,15,77,333,0,0.178,5
2025-01-14 01:06:00,QR686,C21,A350,Clear,4,5,Medium,Low,1,4,79,280,0,0.028,0
2025-01-14 01:14:00,AF281,C15,A320,Rain,6,5,Medium,Low,16,9,62,160,0,0.149,1
2025-01-14 01:21:00,BA867,B32,ATR72,Windy,6,5,Medium,Low,0,11,29,74,0,0.064,0
2025-01-14 01:31:00,QR468,C26,A321,Clear,14,5,Medium,Medium,10,10,71,225,0,0.113,8
2025-01-14 01:48:00,AI195,C25,A320,Windy,7,6,Low,Low,0,4,61,170,0,0.174,8
2025-01-14 01:59:00,IX430,E31,B737,Windy,3,5,Medium,Low,16,10,57,192,0,0.1,0
2025-01-14 02:04:00,EK488,D17,A320,Windy,14,5,High,Low,12,4,67,175,0,0.103,1
2025-01-14 02:11:00,6E876,E29,B777,Clear,1,7,Medium,Low,0,10,97,394,0,0.029,3
2025-01-14 02:21:00,LH963,E19,B737,Rain,8,7,Low,Low,20,12,63,206,0,0.29,15
2025-01-14 02:34:00,AF166,E28,A350,Clear,7,6,High,Low,15,9,79,260,0,0.083,1
2025-01-14 02:43:00,IX582,B11,A320,Windy,7,3,Medium,High,15,16,51,146,0,0.189,25
2025-01-14 02:56:00,UK224,C19,B787,Clear,5,4,Medium,Low,5,12,76,274,0,0.056,0
2025-01-14 03:04:00,IX437,C8,B787,Clear,8,6,Medium,Low,5,9,94,309,0,0.057,9
2025-01-14 03:19:00,AF523,A20,A321,Clear,6,2,Medium,Medium,7,17,112,184,0,0.199,3
2025-01-14 03:27:00,AF314,D9,B737,Windy,5,7,Medium,Low,26,12,59,184,0,0.136,2
2025-01-14 03:31:00,SG726,C1,A350,Clear,13,5,Medium,Medium,0,8,111,266,0,0.079,11
2025-01-14 03:48:00,AI211,D9,A320,Rain,2,5,Medium,Low,31,9,67,140,0,0.182,20
2025-01-14 04:02:00,QR847,E27,A321,Clear,1,4,Medium,Low,13,12,69,190,0,0.069,7
2025-01-14 04:12:00,AF189,C25,A321,Windy,13,2,High,Medium,3,9,98,213,0,0.211,8
2025-01-14 04:20:00,BA841,E22,A320,Rain,15,3,Low,High,8,18,55,147,0,0.355,16
2025-01-14 04:24:00,QR907,A10,A320,Windy,3,8,High,Low,10,9,50,150,0,0.082,0
2025-01-14 04:37:00,IX537,A27,ATR72,Rain,10,6,Medium,Low,5,9,25,66,0,0.127,5
2025-01-14 04:54:00,QR968,B29,ATR72,Windy,12,5,Medium,Low,8,12,37,74,0,0.101,2
2025-01-14 05:08:00,EK365,D32,A320,Clear,14,3,Medium,High,4,18,70,147,0,0.155,4
2025-01-14 05:24:00,AF688,B15,B777,Rain,20,0,Medium,High,9,12,95,304,0,0.338,29
2025-01-14 05:39:00,QR462,C2,B737,Clear,5,6,Low,Low,15,15,55,187,0,0.209,14
2025-01-14 05:43:00,UK729,E29,B777,Windy,6,5,High,Low,9,6,89,363,0,0.08,15
2025-01-14 06:01:00,QR608,E14,A321,Rain,11,2,Low,High,10,17,71,190,1,0.51,19
2025-01-14 06:14:00,AF846,C18,A320,Clear,7,4,Low,Medium,16,16,60,180,1,0.305,14
2025-01-14 06:29:00,BA604,B5,A321,Clear,8,3,Medium,Medium,13,11,67,231,1,0.17,16
2025-01-14 06:40:00,UK724,B8,A321,Clear,10,5,High,Medium,14,12,92,213,1,0.179,7
2025-01-14 06:57:00,SG825,C28,A320,Rain,19,0,Low,High,29,21,64,171,1,0.588,28
2025-01-14 07:15:00,IX298,C1,B737,Fog,17,3,High,High,11,18,60,168,1,0.341,8
2025-01-14 07:33:00,AI221,B10,A320,Windy,16,0,High,High,10,11,63,175,1,0.346,14
2025-01-14 07:41:00,AI576,B19,B737,Windy,11,5,Medium,Medium,6,14,51,186,1,0.184,0
2025-01-14 07:57:00,6E855,D30,B737,Fog,11,2,Medium,High,24,17,66,185,1,0.462,20
2025-01-14 08:13:00,SG918,E1,A320,Clear,12,2,High,High,5,10,58,140,1,0.299,17
2025-01-14 08:20:00,QR524,C23,ATR72,Clear,17,3,Medium,Medium,0,10,30,69,1,0.151,8
2025-01-14 08:33:00,LH146,D30,A350,Rain,20,3,Medium,High,12,13,65,265,1,0.308,11
2025-01-14 08:49:00,EK458,B24,A321,Rain,5,3,High,Medium,6,12,105,207,1,0.211,2
2025-01-14 08:58:00,AF925,A34,ATR72,Rain,6,4,High,Medium,12,13,28,69,1,0.232,0
2025-01-14 09:05:00,SG111,C4,B777,Clear,11,5,High,Medium,1,15,119,392,1,0.15,10
2025-01-14 09:19:00,SG806,D2,ATR72,Clear,7,5,Medium,Medium,9,10,33,68,1,0.155,14
2025-01-14 09:26:00,IX360,B15,B737,Clear,11,2,Medium,High,7,16,47,193,1,0.314,6
2025-01-14 09:39:00,6E415,E34,B777,Clear,13,3,Medium,Medium,0,8,114,341,1,0.139,0
2025-01-14 09:47:00,IX618,B6,A320,Clear,6,5,Medium,Medium,16,16,42,179,1,0.183,3
2025-01-14 10:01:00,AF431,C29,A320,Rain,5,5,Medium,Low,8,6,59,163,0,0.119,0
2025-01-14 10:17:00,AI216,E10,A320,Clear,13,5,Medium,Medium,9,14,44,176,0,0.115,0
2025-01-14 10:32:00,EK449,B13,A320,Rain,7,5,Medium,Low,0,13,54,181,0,0.114,6
2025-01-14 10:48:00,LH841,D10,A320,Clear,1,4,High,Low,17,5,59,150,0,0.068,5
2025-01-14 11:02:00,QR730,A18,B737,Windy,9,5,High,Low,0,10,54,169,0,0.069,0
2025-01-14 11:16:00,AI952,C5,ATR72,Clear,0,7,High,Low,0,8,38,69,0,0.023,4
2025-01-14 11:33:00,UK298,D32,A321,Clear,7,7,Low,Low,5,7,72,213,0,0.171,3
2025-01-14 11:39:00,EK953,D29,B777,Clear,6,3,Low,Medium,0,11,94,387,0,0.189,8
2025-01-14 11:53:00,EK788,A26,A350,Storm,4,8,High,Low,20,12,97,276,0,0.26,7
2025-01-14 11:58:00,BA585,B27,B737,Rain,1,8,Medium,Low,16,11,62,199,0,0.142,7
2025-01-14 12:16:00,AI761,B9,A320,Clear,12,3,Medium,Medium,8,13,43,185,0,0.108,18
2025-01-14 12:30:00,UK593,E28,B737,Clear,1,4,Low,Low,0,13,51,183,0,0.155,7
2025-01-14 12:44:00,UK742,B1,A321,Fog,10,6,Medium,Low,17,14,102,213,0,0.203,2
2025-01-14 12:48:00,BA985,A5,A321,Clear,12,6,Medium,Low,14,7,91,218,0,0.087,7
2025-01-14 12:56:00,AF443,B10,A320,Clear,6,8,High,Low,0,5,58,156,0,0.031,0
2025-01-14 13:12:00,BA902,A4,B787,Windy,12,4,High,Medium,13,12,119,280,0,0.142,10
2025-01-14 13:23:00,LH860,E19,A321,Fog,13,2,Medium,Medium,17,11,99,209,0,0.331,15
2025-01-14 13:27:00,AI955,E18,A320,Clear,11,4,Medium,Medium,10,15,60,153,0,0.115,0
2025-01-14 13:40:00,AF406,B25,A320,Clear,7,4,High,Medium,0,15,47,161,0,0.078,1
2025-01-14 13:49:00,QR842,C35,A321,Fog,8,7,Medium,Low,3,15,99,239,0,0.161,0
2025-01-14 14:04:00,EK668,B14,A350,Clear,10,4,Medium,Low,5,10,109,345,0,0.063,0
2025-01-14 14:10:00,AF119,B28,B737,Clear,4,4,High,Low,15,10,49,206,0,0.078,0
2025-01-14 14:15:00,SG691,D25,A350,Windy,5,8,High,Low,8,13,87,267,0,0.088,0
2025-01-14 14:33:00,EK918,A33,ATR72,Rain,12,0,High,High,12,19,40,65,0,0.341,5
2025-01-14 14:41:00,EK167,B35,A321,Clear,12,3,Medium,Medium,1,12,76,213,0,0.087,15
2025-01-14 14:50:00,UK387,E26,A321,Storm,6,6,Medium,Low,29,12,112,225,0,0.29,4
2025-01-14 15:05:00,AI447,D6,ATR72,Windy,0,6,High,Low,13,7,25,75,0,0.08,0
2025-01-14 15:15:00,LH741,B25,A320,Clear,11,5,Low,Low,0,8,62,140,0,0.168,18
2025-01-14 15:21:00,AF962,A22,A350,Storm,0,8,High,Low,12,9,117,290,0,0.224,7
2025-01-14 15:28:00,UK684,C19,A320,Clear,3,8,Medium,Low,0,15,63,166,0,0.043,3
2025-01-14 15:34:00,QR498,D9,B737,Clear,9,8,High,Low,3,11,44,171,0,0.057,7
2025-01-14 15:50:00,UK709,A24,A320,Windy,6,3,Medium,Medium,9,15,62,149,0,0.123,14
2025-01-14 16:02:00,6E985,D18,ATR72,Clear,17,5,Medium,Medium,5,16,37,75,0,0.116,0
2025-01-14 16:20:00,IX822,E4,A320,Clear,13,8,Medium,Low,0,10,52,144,0,0.056,4
2025-01-14 16:29:00,EK826,A13,B777,Clear,6,4,Medium,Low,6,15,88,300,0,0.066,0
2025-01-14 16:41:00,AI378,B17,A350,Clear,2,5,Medium,Low,19,12,109,289,0,0.088,15
2025-01-14 16:53:00,LH188,E24,B777,Rain,13,2,Medium,Medium,1,15,117,389,0,0.26,4
2025-01-14 17:11:00,BA998,A14,A321,Windy,15,2,High,High,6,12,90,192,1,0.334,8
2025-01-14 17:19:00,SG480,C4,A320,Storm,23,3,Medium,High,24,16,57,152,1,0.453,28
2025-01-14 17:36:00,BA949,A5,B737,Clear,13,2,Medium,High,4,20,52,204,1,0.317,10
2025-01-14 17:42:00,IX321,A22,A321,Clear,12,0,Low,High,0,14,113,186,1,0.413,10
2025-01-14 17:50:00,AF409,C26,B787,Clear,10,5,High,Medium,0,19,75,288,1,0.152,0
2025-01-14 18:08:00,UK214,A31,ATR72,Clear,20,1,Low,High,6,19,36,74,1,0.456,22
2025-01-14 18:25:00,EK903,C34,A321,Clear,1,3,Medium,Medium,4,12,101,201,1,0.131,0
2025-01-14 18:36:00,AI896,A35,A320,Rain,11,2,High,Medium,25,5,66,146,1,0.365,11
2025-01-14 18:52:00,SG194,A14,A320,Fog,10,2,Medium,High,16,16,43,143,1,0.436,13
2025-01-14 19:00:00,BA618,E33,B737,Storm,12,5,Medium,Medium,36,21,44,199,1,0.426,12
2025-01-14 19:15:00,AI918,E3,A321,Clear,2,4,Medium,Medium,9,18,85,209,1,0.158,11
2025-01-14 19:32:00,BA612,C17,A320,Fog,16,4,High,Medium,13,11,54,178,1,0.286,12
2025-01-14 19:41:00,UK294,A4,A321,Clear,8,3,Medium,Medium,10,16,78,190,1,0.17,13
2025-01-14 19:57:00,EK595,C4,A321,Clear,12,5,High,Medium,6,15,84,184,1,0.166,0
2025-01-14 20:02:00,AF417,C16,A350,Rain,10,4,High,Medium,12,13,104,294,1,0.241,9
2025-01-14 20:13:00,EK246,A23,B787,Windy,11,2,Medium,Medium,2,16,97,301,1,0.277,13
2025-01-14 20:18:00,6E941,D25,B777,Clear,10,5,Medium,Medium,0,15,102,371,1,0.145,7
2025-01-14 20:24:00,AF792,E22,A350,Clear,11,3,Medium,High,4,19,101,278,1,0.211,11
2025-01-14 20:40:00,UK310,A14,A320,Clear,11,3,Medium,Medium,5,16,68,162,1,0.163,13
2025-01-14 20:47:00,AI570,C13,B737,Rain,12,3,Medium,Medium,7,10,70,200,1,0.226,5
2025-01-14 21:04:00,LH830,E7,A321,Clear,14,6,High,Low,7,17,75,180,0,0.09,2
2025-01-14 21:18:00,AF218,C33,A320,Storm,8,2,Medium,Medium,22,12,50,152,0,0.402,11
2025-01-14 21:33:00,AI418,B31,B787,Clear,5,4,Medium,Medium,9,16,85,255,0,0.101,18
2025-01-14 21:47:00,AI803,C30,ATR72,Clear,5,6,Medium,Low,2,8,32,69,0,0.04,8
2025-01-14 21:57:00,QR992,C23,B787,Clear,10,7,Medium,Low,0,8,103,274,0,0.045,7
2025-01-14 22:14:00,6E441,E4,A321,Clear,11,3,Low,Medium,11,10,82,217,0,0.229,0
2025-01-14 22:30:00,BA147,B3,B737,Clear,6,4,Medium,Medium,10,19,61,206,0,0.111,1
2025-01-14 22:42:00,6E633,E1,B737,Rain,19,5,Medium,Medium,18,9,53,179,0,0.21,9
2025-01-14 22:51:00,IX123,A26,B787,Rain,13,3,Medium,Medium,0,15,105,267,0,0.158,13
2025-01-14 22:56:00,QR876,E21,B737,Fog,11,5,Medium,Medium,15,12,60,199,0,0.223,7
2025-01-14 23:12:00,IX754,D19,B737,Rain,2,8,Medium,Low,6,9,40,209,0,0.112,5
2025-01-14 23:22:00,SG428,D8,ATR72,Rain,4,4,High,Low,5,13,39,72,0,0.121,7
2025-01-14 23:26:00,SG297,D29,A321,Windy,7,2,High,Medium,11,11,112,239,0,0.224,9
2025-01-14 23:34:00,IX383,E17,A320,Rain,13,2,Medium,Medium,7,9,49,156,0,0.266,9
2025-01-14 23:46:00,AF426,A6,B737,Clear,1,8,Low,Low,2,9,68,195,0,0.153,0
2025-01-14 23:51:00,BA787,E3,A321,Clear,17,1,High,High,3,20,73,214,0,0.263,11
2025-01-15 00:02:00,6E379,B30,B737,Clear,9,5,Medium,Low,14,10,58,201,0,0.086,3
2025-01-15 00:11:00,UK261,A26,ATR72,Clear,0,7,Medium,Low,14,10,25,66,0,0.066,0
2025-01-15 00:25:00,IX217,E34,ATR72,Clear,12,2,Low,Medium,0,11,39,62,0,0.302,17
2025-01-15 00:40:00,AI737,E14,B737,Storm,5,5,Low,Low,17,9,48,197,0,0.369,2
2025-01-15 00:54:00,AF626,D7,ATR72,Clear,9,7,Low,Low,4,9,40,64,0,0.176,5
2025-01-15 01:02:00,6E311,D6,ATR72,Clear,7,7,Low,Low,10,10,29,63,0,0.19,0
2025-01-15 01:15:00,AF458,A24,ATR72,Windy,9,8,High,Low,11,11,38,66,0,0.101,10
2025-01-15 01:25:00,AF426,E25,B777,Clear,7,4,Medium,Low,13,15,92,335,0,0.088,7
2025-01-15 01:42:00,IX244,D34,B737,Clear,4,4,Medium,Low,3,14,58,171,0,0.051,0
2025-01-15 01:56:00,IX687,D8,A320,Clear,5,8,High,Low,2,8,49,156,0,0.04,6
2025-01-15 02:05:00,SG275,A31,A320,Clear,16,3,High,High,0,19,42,176,0,0.15,5
2025-01-15 02:10:00,6E418,D29,A320,Clear,11,1,High,High,0,18,64,146,0,0.238,15
2025-01-15 02:24:00,QR446,C34,A350,Rain,5,5,High,Low,16,15,93,266,0,0.158,0
2025-01-15 02:31:00,AF554,B13,B737,Rain,11,3,Medium,Medium,18,12,58,193,0,0.198,15
2025-01-15 02:42:00,AI233,B27,A320,Clear,15,5,High,Low,7,10,59,177,0,0.08,9
2025-01-15 02:46:00,AI582,A31,A320,Clear,10,6,Medium,Low,0,10,52,181,0,0.049,0
2025-01-15 02:59:00,AI208,A21,ATR72,Clear,8,4,Low,Low,3,10,40,72,0,0.173,1
2025-01-15 03:17:00,LH155,A22,B737,Rain,17,0,Medium,High,25,14,40,181,0,0.38,6
2025-01-15 03:29:00,6E536,E14,A350,Clear,15,2,Medium,High,4,20,100,323,0,0.261,3
2025-01-15 03:38:00,LH283,C13,A320,Clear,4,4,High,Low,0,14,40,177,0,0.043,3
2025-01-15 03:56:00,QR706,C23,ATR72,Rain,5,8,Medium,Low,1,7,39,68,0,0.101,6
2025-01-15 04:09:00,BA731,E5,ATR72,Clear,2,7,Medium,Low,5,16,34,75,0,0.056,0
2025-01-15 04:16:00,EK419,E23,B777,Clear,3,4,Low,Low,8,7,108,326,0,0.171,17
2025-01-15 04:30:00,EK937,D21,A320,Clear,12,6,Medium,Low,3,8,61,150,0,0.058,0
2025-01-15 04:35:00,SG830,D10,A350,Fog,5,8,Low,Low,18,13,96,250,0,0.313,6
2025-01-15 04:49:00,AF180,E24,B737,Rain,14,5,Medium,Medium,17,11,48,210,0,0.2,1
2025-01-15 05:06:00,BA681,B24,A321,Rain,7,5,High,Low,3,13,100,194,0,0.122,0
2025-01-15 05:17:00,UK195,B16,A320,Clear,17,0,Medium,High,4,15,51,153,0,0.257,9
2025-01-15 05:35:00,BA199,E33,A320,Windy,14,4,Medium,Medium,0,11,61,145,0,0.109,0
2025-01-15 05:50:00,BA417,B19,B737,Storm,6,5,Medium,Low,17,5,59,199,0,0.244,3
2025-01-15 05:58:00,BA581,B25,A350,Storm,16,2,Low,Medium,24,13,119,268,0,0.547,20
2025-01-15 06:12:00,SG329,D10,B737,Clear,14,0,Medium,High,1,18,58,169,1,0.307,12
2025-01-15 06:22:00,UK981,A30,B737,Rain,5,4,Low,Medium,14,5,49,170,1,0.341,16
2025-01-15 06:27:00,QR364,D22,ATR72,Clear,4,3,Medium,Medium,4,9,37,75,1,0.132,5
2025-01-15 06:33:00,EK501,E3,B777,Clear,17,0,Low,High,17,12,82,300,1,0.468,24
2025-01-15 06:37:00,UK816,A22,A350,Windy,10,5,Low,Medium,3,15,69,291,1,0.295,10
2025-01-15 06:41:00,EK907,E18,A320,Clear,12,4,Medium,Medium,0,11,70,144,1,0.142,11
2025-01-15 06:49:00,EK564,D28,B777,Fog,20,1,Medium,High,15,8,97,306,1,0.44,16
2025-01-15 07:00:00,BA130,E32,B737,Clear,15,0,Low,High,3,18,46,168,1,0.435,14
2025-01-15 07:05:00,6E586,E14,B737,Clear,18,3,Medium,High,0,20,65,192,1,0.217,17
2025-01-15 07:10:00,6E459,A13,B737,Fog,11,1,High,High,8,18,59,188,1,0.419,9
2025-01-15 07:17:00,BA572,A10,A350,Fog,13,3,Medium,High,24,19,116,304,1,0.37,26
2025-01-15 07:35:00,UK389,E22,B737,Clear,10,4,Low,Medium,0,13,56,202,1,0.261,9
2025-01-15 07:47:00,EK718,B11,A320,Clear,14,0,Medium,High,4,14,67,170,1,0.308,14
2025-01-15 07:53:00,QR230,D12,A320,Windy,9,0,Medium,High,1,16,49,160,1,0.314,0
2025-01-15 08:03:00,AF205,D25,B787,Clear,13,3,Low,Medium,0,15,72,258,1,0.272,3
2025-01-15 08:14:00,LH937,D15,A320,Storm,8,4,High,Medium,27,19,53,172,1,0.388,16
2025-01-15 08:23:00,6E433,C21,A320,Fog,2,2,High,Medium,23,12,54,147,1,0.385,15
2025-01-15 08:37:00,AF765,A24,A321,Clear,17,3,High,High,0,17,80,195,1,0.209,5
2025-01-15 08:52:00,6E911,A11,A321,Clear,19,2,High,High,10,12,83,215,1,0.332,20
2025-01-15 09:07:00,IX645,C9,B737,Clear,16,2,High,High,0,17,66,185,1,0.307,18
2025-01-15 09:19:00,BA510,E24,B777,Fog,10,3,Medium,High,26,12,94,348,1,0.356,9
2025-01-15 09:29:00,QR523,C28,A320,Clear,6,3,Medium,Medium,16,11,56,164,1,0.174,0
2025-01-15 09:42:00,SG735,A16,A320,Clear,16,0,High,High,10,19,70,185,1,0.338,11
2025-01-15 09:57:00,SG661,A35,A320,Clear,16,0,Medium,High,0,22,60,170,1,0.316,19
2025-01-15 10:12:00,UK593,D13,B787,Windy,11,8,Medium,Low,13,12,86,265,0,0.113,0
2025-01-15 10:18:00,LH167,A35,B737,Clear,17,0,Medium,High,5,20,46,179,0,0.268,15
2025-01-15 10:36:00,EK313,E31,A320,Clear,9,6,High,Low,0,10,52,173,0,0.047,0
2025-01-15 10:46:00,QR541,B1,A350,Fog,11,3,Low,Medium,12,12,111,290,0,0.334,16
2025-01-15 11:00:00,LH680,D15,B787,Fog,8,3,Medium,Medium,16,8,102,287,0,0.212,3
2025-01-15 11:05:00,EK657,E11,B787,Rain,12,3,High,Medium,2,16,99,230,0,0.163,12
2025-01-15 11:22:00,SG277,D31,B787,Clear,5,5,Medium,Low,28,14,116,297,0,0.124,0
2025-01-15 11:33:00,6E857,D30,A320,Clear,9,4,High,Low,5,8,57,153,0,0.057,0
2025-01-15 11:46:00,QR956,A8,A350,Windy,10,5,Medium,Low,2,10,71,271,0,0.077,0
